file_name,clean,noise,snr
48802.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-0.9867771201539521
48803.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,6.965497387730926
48804.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-1.2455335533290257
48805.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,3.0052821577654854
48806.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,4.548570488289667
48807.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,14.093428344619987
48808.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,5.0890844575938665
48809.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,3.200888029822402
48810.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,9.089157187115065
48811.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,4.880241715714851
48812.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,14.884788826335392
48813.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-3.498902892975515
48814.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,3.2803206834262033
48815.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,6.232684018084653
48816.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,9.668758135572169
48817.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,9.04566676435258
48818.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,3.3054853763046244
48819.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,0.7531250137481615
48820.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,12.42521160387364
48821.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,5.313104526982492
48822.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,1.675675186890031
48823.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,-2.5805470083786686
48824.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,6.974372688890744
48825.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,3.9487871850094014
48826.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,4.769272156112971
48827.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,4.992322900308306
48828.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,3.243818295059433
48829.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,7.279122429885419
48830.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,8.542700658331048
48831.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,11.731033295018898
48832.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,0.7486767240003855
48833.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,5.201731881365945
48834.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,14.77195520647372
48835.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,9.518102253429285
48836.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,7.452549121172112
48837.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-0.3871358589598972
48838.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,3.9114702256437606
48839.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,7.191370877503351
48840.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,-1.0277917365075195
48841.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,11.245041405857348
48842.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,6.1749920240014555
48843.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-3.913572074666787
48844.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,10.56130606632247
48845.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,14.984725097569491
48846.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,0.02529986301354592
48847.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-2.283366964363316
48848.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,5.68981308637648
48849.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,2.6481674526496457
48850.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,4.261272948213759
48851.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,9.524918120769069
48852.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,9.19824715967348
48853.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,7.702225900290163
48854.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,3.9637506090704977
48855.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,-2.175043132528265
48856.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,8.986501249442249
48857.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,11.85555621023946
48858.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-1.4046714672562932
48859.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-4.087201904987701
48860.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,2.1245053641054756
48861.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,4.539076344103032
48862.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,11.54771695488056
48863.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-4.125068757625748
48864.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-3.7295483050283584
48865.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,7.181816350967569
48866.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,9.274926166408854
48867.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-1.0186915107378702
48868.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,6.033371158284986
48869.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,6.757313840525971
48870.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,3.922947526001741
48871.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,14.086668602295731
48872.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,10.677088360015254
48873.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,10.869098893773488
48874.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,9.146257271869281
48875.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,3.6365416618193414
48876.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-1.8180364670117166
48877.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,2.5196303199347114
48878.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,1.5603288039761143
48879.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,9.67396816435155
48880.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,3.750313172422255
48881.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,-3.316391584766647
48882.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-2.470808036056731
48883.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,12.223735259720826
48884.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,2.8435400121535137
48885.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,7.143695090663629
48886.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,10.966428387735029
48887.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,10.221028758821687
48888.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,9.719762971331736
48889.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,2.495115329595732
48890.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,14.823890388259073
48891.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-3.1064482133762716
48892.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,4.7593757301391815
48893.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,1.6656805770263183
48894.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,7.423289830354434
48895.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,4.968685487511522
48896.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,6.957301333525683
48897.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,1.4102872532633959
48898.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,0.5327400001203375
48899.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,5.525780709375557
48900.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,9.828047521243944
48901.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,2.194557094640557
48902.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,14.139302264219902
48903.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,4.4513854670511925
48904.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,-4.687942015960771
48905.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,8.785061757562717
48906.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,13.5352488994625
48907.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,7.39130667236092
48908.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,13.64884622925809
48909.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,2.7539322145346956
48910.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,4.537477600243392
48911.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,8.002722007519568
48912.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,10.200379077963174
48913.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,3.4463610730326466
48914.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,8.319091592584629
48915.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,0.9406392941278718
48916.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,5.9931893537773355
48917.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,2.9539236734000163
48918.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,8.827986087138118
48919.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,8.193724398669053
48920.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-3.387876320027847
48921.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,5.136846743102101
48922.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,12.741177836767868
48923.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,11.49386999733429
48924.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-1.1961001200551347
48925.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,4.872403057307575
48926.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,0.995256978785044
48927.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,0.46185090125258954
48928.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-0.2143588849317335
48929.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,14.076588441478556
48930.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,12.09208533650202
48931.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,13.346711804579858
48932.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,0.4701671709579691
48933.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-4.318369596923699
48934.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,-2.2015003916891085
48935.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-1.3275622936445197
48936.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-4.4293000528464805
48937.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-2.626924554380494
48938.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,3.307752179117598
48939.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,-3.663367207662065
48940.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,4.425043195086369
48941.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,9.27941884053623
48942.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-0.8732444426098551
48943.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,-2.386216411934534
48944.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,5.89497490424854
48945.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,2.229638630957236
48946.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,0.9295523580877774
48947.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,-1.6477382661109874
48948.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-2.321289429305453
48949.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,3.002573665829953
48950.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,5.8055410423292315
48951.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,8.116865625346886
48952.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,12.036888197432997
48953.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,3.831391318295485
48954.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,5.800914877465191
48955.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,-0.6098196426112934
48956.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-2.332723188061079
48957.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,12.896804218058058
48958.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,4.625624910328641
48959.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,8.259145180236612
48960.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,3.7179600158264936
48961.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,5.834347199031491
48962.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,11.635788459038727
48963.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,0.7329200610347009
48964.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,6.068596086677848
48965.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,4.949354415055705
48966.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,13.693326327806046
48967.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,13.144403853025073
48968.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,4.123533035301438
48969.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,7.314910886871317
48970.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,1.9372418846555561
48971.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,14.700568849853749
48972.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,11.888902423437855
48973.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,13.449874220130553
48974.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,7.826713006454447
48975.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,10.813651378323145
48976.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,3.393587952637367
48977.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,-4.958390857189898
48978.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-1.6099192184574695
48979.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,8.489544141585979
48980.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,6.96035160342962
48981.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,1.065240146352
48982.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,6.905373470481875
48983.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,12.801437214121007
48984.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-1.1081256333074774
48985.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,6.840306258211324
48986.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-1.4735057434486332
48987.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,13.801116246307714
48988.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,3.6113217021922694
48989.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,8.219323823596554
48990.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,10.639024733754558
48991.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-2.0175494897748836
48992.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-4.900585766406131
48993.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,7.211247097009497
48994.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,0.21827579161350252
48995.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,2.979006984264241
48996.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-2.5012038276710324
48997.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-3.5063721930550784
48998.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-0.3392151627094009
48999.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,5.239332574557201
49000.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-1.6681110667308308
49001.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,6.416814581088022
49002.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,4.460481715728468
49003.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,12.449876366933255
49004.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,1.4064480689258407
49005.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,13.57428056273089
49006.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,14.48571064781027
49007.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,11.279669045649376
49008.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,9.045695829294282
49009.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-0.6567218210041825
49010.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,4.060246833366133
49011.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,4.722261683421907
49012.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-1.0208852206407903
49013.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,5.90534463339456
49014.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,6.50308684104441
49015.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,2.93369980506458
49016.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,1.3772347893320713
49017.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,5.274278153146401
49018.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,8.99685918011027
49019.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,5.844229661850924
49020.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,10.490012139418113
49021.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-4.230873377057193
49022.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,0.07044506965134367
49023.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,8.642093270313236
49024.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,7.330588749256064
49025.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,9.948228907573037
49026.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,1.313483451719919
49027.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,14.940201697600386
49028.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-4.154687640691286
49029.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,11.01565526101455
49030.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-0.30844938122345233
49031.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,5.6333043780205845
49032.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,8.724136089620975
49033.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,9.388784240438843
49034.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,-0.08874142868320112
49035.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,3.609221408308332
49036.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,9.005808521540002
49037.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,13.46654738345342
49038.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-4.292495207457387
49039.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-0.4965726477162824
49040.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-4.678881181759831
49041.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,0.5714740230415072
49042.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,4.755451567941654
49043.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,2.221828007511193
49044.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,1.1492876132593777
49045.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,5.817469729819596
49046.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,2.871726386836637
49047.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,1.8630111448867703
49048.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-4.168506653981144
49049.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,7.443665039954494
49050.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,9.620726409985615
49051.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,3.8628624369686038
49052.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,6.10571358245469
49053.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,8.39579448031704
49054.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,0.053067389498198114
49055.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-0.35212396327935824
49056.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-0.3496698524093267
49057.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,13.565252127803086
49058.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,0.9440259681402541
49059.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,14.547589834277506
49060.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-1.2752016998553084
